id,ticker,entry_date,entry_price,qty,exit_date,exit_price,pnl_abs,pnl_pct,exit_reason,holding_days
514,SHRIRAMFIN.NS,2024-10-01,698.4483032226562,995,2024-11-01,616.3946533203125,-81643.38165283203,-11.747991873377938,REBALANCE,31
510,MOTHERSON.NS,2024-09-02,128.0260467529297,5434,2024-10-31,119.89604187011719,-44178.446533203125,-6.350274095787823,STOP_LOSS,59
509,M&M.NS,2024-10-01,3140.270751953125,221,2024-10-30,2686.119384765625,-100367.4521484375,-14.462172311258056,STOP_LOSS,29
507,BSE.NS,2024-10-01,1282.255859375,542,2024-10-25,1349.9921875,36713.08984375,5.282590649109312,STOP_LOSS,24
508,HINDPETRO.NS,2024-10-01,429.06585693359375,1619,2024-10-25,359.1461486816406,-113200.00765991211,-16.295798680335118,STOP_LOSS,24
506,COLPAL.NS,2024-09-02,3524.33154296875,197,2024-10-24,3119.5654296875,-79738.92431640625,-11.48490453711094,STOP_LOSS,52
502,OFSS.NS,2024-07-01,9726.7998046875,70,2024-10-01,10917.955078125,83380.869140625,12.246116886907277,REBALANCE,92
503,ICICIPRULI.NS,2024-08-01,733.7276000976562,944,2024-10-01,766.1845703125,30639.3798828125,4.423572209975998,REBALANCE,61
504,ASHOKLEY.NS,2024-08-01,120.9896469116211,5725,2024-10-01,115.15294647216797,-33415.11001586914,-4.824132137286623,REBALANCE,61
505,ICICIGI.NS,2024-09-02,2164.2607421875,321,2024-10-01,2132.821533203125,-10091.986083984375,-1.4526534798481907,REBALANCE,29
501,POLICYBZR.NS,2024-07-01,1517.1500244140625,451,2024-09-27,1640.800048828125,55766.16101074219,8.150151430265922,STOP_LOSS,88
500,RVNL.NS,2024-09-02,595.7554321289062,1167,2024-09-19,505.57952880859375,-105235.27917480469,-15.136396322577003,STOP_LOSS,17
496,CUMMINSIND.NS,2024-07-01,3902.515869140625,175,2024-09-02,3744.630859375,-27629.876708984375,-4.0457237090080795,REBALANCE,63
497,BEL.NS,2024-07-01,304.4227600097656,2248,2024-09-02,294.581298828125,-22123.604736328125,-3.23282700062404,REBALANCE,63
498,M&M.NS,2024-08-01,2805.857421875,246,2024-09-02,2754.8671875,-12543.59765625,-1.81727816878614,REBALANCE,32
499,ZYDUSLIFE.NS,2024-08-01,1227.3404541015625,564,2024-09-02,1098.9610595703125,-72405.978515625,-10.459966026722899,REBALANCE,32
495,MAZDOCK.NS,2024-08-01,2521.040283203125,274,2024-08-20,2122.17724609375,-109288.47216796875,-15.821367066875936,STOP_LOSS,19
494,RVNL.NS,2024-06-03,400.88629150390625,1851,2024-08-09,513.45751953125,208369.34307861328,28.08058804032386,STOP_LOSS,67
492,COCHINSHIP.NS,2024-07-01,2242.0908203125,305,2024-08-05,2385.50830078125,43742.33154296875,6.396595497802387,STOP_LOSS,35
493,MOTHERSON.NS,2024-07-01,129.787841796875,5274,2024-08-05,115.77668762207031,-73894.82711791992,-10.79542889443597,STOP_LOSS,35
491,PRESTIGE.NS,2024-04-01,1264.380859375,456,2024-08-02,1692.177734375,195075.375,33.83449471162238,STOP_LOSS,123
489,SIEMENS.NS,2024-06-03,4254.84814453125,174,2024-08-01,4111.4208984375,-24956.3408203125,-3.37091339624181,REBALANCE,59
490,HAL.NS,2024-07-01,5322.6240234375,128,2024-08-01,4749.56396484375,-73351.6875,-10.766495173627758,REBALANCE,31
487,IRFC.NS,2024-04-01,141.3662567138672,4086,2024-07-25,179.2071075439453,154617.71649169922,26.767951355371896,STOP_LOSS,115
488,MAZDOCK.NS,2024-07-01,2168.746826171875,315,2024-07-25,2397.0771484375,71924.05151367188,10.528214704925158,STOP_LOSS,24
486,ABB.NS,2024-06-03,8646.751953125,85,2024-07-19,7549.5625,-93261.103515625,-12.689035826088057,STOP_LOSS,46
485,COCHINSHIP.NS,2024-04-01,958.0619506835938,602,2024-06-05,1666.739013671875,426623.5919189453,73.9698578450619,STOP_LOSS,65
478,ADANIGREEN.NS,2024-01-01,1598.4000244140625,396,2024-06-04,1646.0,18849.59033203125,2.9779764050858657,STOP_LOSS,155
479,CUMMINSIND.NS,2024-04-01,2940.643310546875,196,2024-06-04,3178.075927734375,46536.79296875,8.074172625286687,STOP_LOSS,64
480,HAL.NS,2024-05-02,3894.9326171875,177,2024-06-04,4275.9697265625,67443.568359375,9.782893488158567,STOP_LOSS,33
481,HINDPETRO.NS,2024-05-02,333.3126525878906,2071,2024-06-04,309.10296630859375,-50138.26028442383,-7.26335651867073,STOP_LOSS,33
482,BEL.NS,2024-06-03,315.3073425292969,2354,2024-06-04,252.86927795410156,-146979.20401000977,-19.80228689707531,STOP_LOSS,1
483,MAZDOCK.NS,2024-06-03,1607.8902587890625,461,2024-06-04,1322.5509033203125,-131541.44287109375,-17.746195917851093,STOP_LOSS,1
484,ADANIPORTS.NS,2024-06-03,1569.5469970703125,472,2024-06-04,1237.5931396484375,-156682.220703125,-21.149660254933046,STOP_LOSS,1
473,PNB.NS,2024-01-01,93.9363021850586,6739,2024-06-03,131.58766174316406,253732.51206207275,40.08179871071639,REBALANCE,154
474,IOC.NS,2024-03-01,154.42660522460938,4719,2024-06-03,159.8050994873047,25381.11442565918,3.482880592286825,REBALANCE,94
475,BPCL.NS,2024-03-01,285.7866516113281,2550,2024-06-03,305.4336242675781,50099.7802734375,6.87469920147636,REBALANCE,94
476,CANBK.NS,2024-03-01,108.7761001586914,6699,2024-06-03,120.5438003540039,78831.82360839844,10.818277340468011,REBALANCE,94
477,JIOFIN.NS,2024-05-02,379.05889892578125,1821,2024-06-03,355.54559326171875,-42817.72961425781,-6.203074437955972,REBALANCE,32
472,BSE.NS,2024-04-01,895.5236206054688,645,2024-05-09,895.6062622070312,53.3038330078125,0.009228299473175876,STOP_LOSS,38
469,COALINDIA.NS,2023-10-03,245.8006591796875,1657,2024-05-02,404.3512878417969,262718.39169311523,64.50374429069542,REBALANCE,212
470,DLF.NS,2024-03-01,898.1600341796875,811,2024-05-02,884.883544921875,-10767.232788085938,-1.4781874891525604,REBALANCE,62
471,ADANIPORTS.NS,2024-03-01,1310.0780029296875,556,2024-05-02,1326.626220703125,9200.80908203125,1.2631475176616374,REBALANCE,62
468,OFSS.NS,2024-02-01,5959.99951171875,90,2024-04-19,7032.64453125,96538.0517578125,17.997401131026596,STOP_LOSS,78
467,HINDPETRO.NS,2024-03-01,323.09771728515625,2255,2024-03-19,278.3332214355469,-100943.93814086914,-13.854785550868373,STOP_LOSS,18
463,MCX.NS,2023-11-01,475.1270751953125,862,2024-03-13,638.8353271484375,141116.51318359375,34.45567733344364,STOP_LOSS,133
464,COCHINSHIP.NS,2023-12-01,575.041259765625,731,2024-03-13,723.0730590820312,108211.24530029297,25.742813546412474,STOP_LOSS,103
465,ATGL.NS,2024-01-01,1000.3134765625,632,2024-03-13,872.44482421875,-80812.98828125,-12.782858107956393,STOP_LOSS,72
466,LODHA.NS,2024-03-01,1167.3961181640625,624,2024-03-13,1007.504638671875,-99772.283203125,-13.6964203499019,STOP_LOSS,12
460,HAL.NS,2023-12-01,2411.95654296875,174,2024-03-01,3112.531982421875,121900.12646484375,29.045939550420908,REBALANCE,91
461,BSE.NS,2024-02-01,823.9947509765625,656,2024-03-01,772.1119384765625,-34035.125,-6.296497937457825,REBALANCE,29
462,PRESTIGE.NS,2024-02-01,1239.0841064453125,436,2024-03-01,1164.9906005859375,-32304.7685546875,-5.979699479152761,REBALANCE,29
458,RECLTD.NS,2023-01-02,102.48352813720703,3422,2024-02-28,392.6537170410156,992962.386428833,283.1383678705156,STOP_LOSS,422
459,PFC.NS,2023-03-01,106.77851867675781,2812,2024-02-28,363.84796142578125,722879.2730102539,240.75014893887925,STOP_LOSS,364
456,IRFC.NS,2023-11-01,70.45632934570312,5818,2024-02-12,129.79725646972656,345245.51400756836,84.22369952436703,STOP_LOSS,103
457,RVNL.NS,2024-02-01,294.85528564453125,1834,2024-02-12,227.52069091796875,-123491.64672851562,-22.8364889506302,STOP_LOSS,11
453,LODHA.NS,2023-10-03,784.383056640625,519,2024-02-01,1066.8544921875,146602.67504882812,36.0119246783135,REBALANCE,121
454,TVSMOTOR.NS,2023-11-01,1548.2828369140625,264,2024-02-01,1979.185302734375,113758.2509765625,27.8309915699356,REBALANCE,92
455,MAZDOCK.NS,2023-12-01,993.7518310546875,423,2024-02-01,1102.931884765625,46183.16271972656,10.98665182785753,REBALANCE,62
452,PRESTIGE.NS,2023-11-01,748.2703247070312,547,2024-01-23,1134.055908203125,211024.71417236328,51.556980246028004,STOP_LOSS,83
449,BSE.NS,2023-08-01,274.26641845703125,1385,2024-01-01,728.028076171875,628459.8959350586,165.4455767015216,REBALANCE,153
450,LUPIN.NS,2023-09-01,1082.3436279296875,375,2024-01-01,1299.0399169921875,81261.1083984375,20.021025067334463,REBALANCE,122
451,PHOENIXLTD.NS,2023-12-01,1175.59912109375,357,2024-01-01,1123.63232421875,-18552.146484375,-4.420452171370399,REBALANCE,31
445,SHRIRAMFIN.NS,2023-08-01,355.6026611328125,1068,2023-12-01,388.146728515625,34757.06396484375,9.151806479495876,REBALANCE,122
446,PERSISTENT.NS,2023-11-01,3068.7802734375,133,2023-12-01,3178.615966796875,14608.147216796875,3.5791318886556303,REBALANCE,30
447,PAYTM.NS,2023-11-01,913.3499755859375,448,2023-12-01,870.6500244140625,-19129.578125,-4.675091948678477,REBALANCE,30
448,DLF.NS,2023-11-01,567.4329833984375,722,2023-12-01,621.131103515625,38770.042724609375,9.463341343956031,REBALANCE,30
441,POLYCAB.NS,2023-08-01,4583.33447265625,82,2023-11-01,4851.04638671875,21952.376953125,5.840985763959504,REBALANCE,92
442,COCHINSHIP.NS,2023-10-03,522.8549194335938,779,2023-11-01,463.2573547363281,-46426.50289916992,-11.398489807043871,REBALANCE,29
443,RVNL.NS,2023-10-03,170.9377899169922,2384,2023-11-01,151.61439514160156,-46066.97314453125,-11.304343401639926,REBALANCE,29
444,CHOLAFIN.NS,2023-10-03,1250.046630859375,326,2023-11-01,1145.5601806640625,-34062.582763671875,-8.358604200507363,REBALANCE,29
440,IDFCFIRSTB.NS,2023-06-01,72.36315155029297,4837,2023-10-30,82.9285659790039,51104.909591674805,14.600544893857878,STOP_LOSS,151
439,MAZDOCK.NS,2023-07-03,629.3484497070312,572,2023-10-25,908.5084838867188,159679.53955078125,44.356990838642666,STOP_LOSS,114
438,PNB.NS,2023-10-03,79.9130859375,5099,2023-10-23,66.89840698242188,-66361.84799194336,-16.28604227004436,STOP_LOSS,20
437,IRFC.NS,2023-09-01,53.380393981933594,7614,2023-10-09,68.71785736083984,116779.44616699219,28.73239074274566,STOP_LOSS,38
433,HAL.NS,2023-07-03,1839.6510009765625,195,2023-10-03,1917.0758056640625,15097.8369140625,4.2086680922848805,REBALANCE,92
434,POLICYBZR.NS,2023-08-01,763.9000244140625,497,2023-10-03,760.4000244140625,-1739.5,-0.4581751391727759,REBALANCE,63
435,PRESTIGE.NS,2023-09-01,665.4267578125,610,2023-10-03,616.7978515625,-29663.6328125,-7.307927683861244,REBALANCE,32
436,ADANIENT.NS,2023-09-01,2447.87890625,166,2023-10-03,2385.134521484375,-10415.56787109375,-2.5632144059669004,REBALANCE,32
432,COCHINSHIP.NS,2023-09-01,443.10302734375,917,2023-09-22,490.1581726074219,43149.56820678711,10.619459213752446,STOP_LOSS,21
431,RVNL.NS,2023-07-03,120.48360443115234,2990,2023-09-21,157.3618621826172,110265.99067687988,30.608527961609994,STOP_LOSS,80
427,KPITTECH.NS,2023-02-01,731.7676391601562,446,2023-09-01,1188.0447998046875,203499.61364746094,62.35273825010857,REBALANCE,212
428,CHOLAFIN.NS,2023-06-01,1040.1387939453125,336,2023-09-01,1125.470458984375,28671.439453125,8.203872938475266,REBALANCE,92
429,ASTRAL.NS,2023-06-01,1796.938232421875,194,2023-09-01,1900.3939208984375,20070.403564453125,5.7573313656489535,REBALANCE,92
430,ABB.NS,2023-07-03,4349.10009765625,82,2023-09-01,4236.3603515625,-9244.6591796875,-2.592254571342379,REBALANCE,60
426,LODHA.NS,2023-06-01,555.48828125,630,2023-08-28,640.8410034179688,53772.21496582031,15.365350638163214,STOP_LOSS,88
422,ABCAPITAL.NS,2023-03-01,152.0,1975,2023-08-01,196.14999389648438,87196.23794555664,29.046048616108138,REBALANCE,153
423,ITC.NS,2023-05-02,373.703369140625,872,2023-08-01,418.42108154296875,38993.84521484375,11.966098273391918,REBALANCE,91
424,PAYTM.NS,2023-06-01,701.9500122070312,498,2023-08-01,787.2000122070312,42454.5,12.14473944262239,REBALANCE,61
425,DLF.NS,2023-06-01,467.3542785644531,749,2023-08-01,493.25262451171875,19397.861114501953,5.541480443233809,REBALANCE,61
418,POLYCAB.NS,2023-02-01,2948.3408203125,110,2023-07-03,3487.1923828125,59273.671875,18.27643394507173,REBALANCE,152
419,CUMMINSIND.NS,2023-03-01,1547.73876953125,194,2023-07-03,1825.3658447265625,53859.652587890625,17.937592613215664,REBALANCE,124
420,VBL.NS,2023-03-01,266.98419189453125,1124,2023-07-03,325.379150390625,65635.93334960938,21.872065938331637,REBALANCE,124
421,ADANIENT.NS,2023-06-01,2488.736083984375,140,2023-07-03,2382.232177734375,-14910.546875,-4.27943754001795,REBALANCE,32
412,POLICYBZR.NS,2023-03-01,574.7000122070312,522,2023-06-01,598.5999755859375,12475.780883789062,4.158685030668917,REBALANCE,92
413,ZYDUSLIFE.NS,2023-03-01,462.7076110839844,648,2023-06-01,501.645263671875,25231.598876953125,8.415174433087765,REBALANCE,92
414,GAIL.NS,2023-04-03,97.96580505371094,3312,2023-06-01,97.87290954589844,-307.669921875,-0.09482442140047634,REBALANCE,59
415,SIEMENS.NS,2023-04-03,1953.395263671875,166,2023-06-01,2059.1708984375,17558.75537109375,5.4149632044665825,REBALANCE,59
416,BOSCHLTD.NS,2023-04-03,18666.4921875,17,2023-06-01,17867.12109375,-13589.30859375,-4.282385172964089,REBALANCE,59
417,IRFC.NS,2023-05-02,32.123985290527344,10146,2023-06-01,30.783491134643555,-13600.653705596924,-4.17287625978048,REBALANCE,30
411,RVNL.NS,2023-04-03,72.75140380859375,4459,2023-05-12,119.04986572265625,206444.8416748047,63.63926947151705,STOP_LOSS,39
409,HCLTECH.NS,2023-02-01,1016.6527099609375,321,2023-05-02,975.0692138671875,-13348.30224609375,-4.090236094029371,REBALANCE,90
410,ABB.NS,2023-04-03,3320.83642578125,97,2023-05-02,3393.6533203125,7063.23876953125,2.1927275299059428,REBALANCE,29
405,FEDERALBNK.NS,2022-10-03,114.06160736083984,2781,2023-04-03,130.5872802734375,45957.89636993408,14.488374567892794,REBALANCE,182
406,JINDALSTEL.NS,2022-12-01,560.4629516601562,640,2023-04-03,540.3081665039062,-12899.0625,-3.596095887613836,REBALANCE,123
407,PERSISTENT.NS,2023-02-01,2303.75732421875,141,2023-04-03,2229.593994140625,-10457.029541015625,-3.2192336101752934,REBALANCE,61
408,BRITANNIA.NS,2023-02-01,4187.1826171875,77,2023-04-03,4142.25390625,-3459.5107421875,-1.0730057665284798,REBALANCE,61
404,COFORGE.NS,2023-02-01,837.5791015625,389,2023-03-21,717.4727172851562,-46721.38348388672,-14.339706429313463,STOP_LOSS,48
402,TATASTEEL.NS,2023-02-01,113.21781921386719,2884,2023-03-01,97.86547088623047,-44276.1725769043,-13.560010636343653,REBALANCE,28
403,IOC.NS,2023-02-01,67.1074447631836,4866,2023-03-01,64.71074676513672,-11662.332458496094,-3.5714338498576663,REBALANCE,28
401,VEDL.NS,2023-01-02,219.05809020996094,1601,2023-02-28,193.35740661621094,-41146.79443359375,-11.732359927504447,STOP_LOSS,57
400,HINDALCO.NS,2023-01-02,477.6296081542969,734,2023-02-24,407.2183532714844,-51681.861083984375,-14.741811160933379,STOP_LOSS,53
399,RVNL.NS,2023-02-01,70.14452362060547,4655,2023-02-22,60.151458740234375,-46517.71701812744,-14.246393538034605,STOP_LOSS,21
398,IRFC.NS,2023-01-02,31.501611709594727,11135,2023-02-17,27.528003692626953,-44246.12526893616,-12.613983225999501,STOP_LOSS,46
392,CANBK.NS,2022-12-01,58.02482604980469,6183,2023-02-01,51.4339714050293,-40751.25426864624,-11.358680574273906,STOP_LOSS,62
393,PNB.NS,2023-01-02,54.19261932373047,6473,2023-02-01,47.69709014892578,-42045.56034851074,-11.986003363303668,REBALANCE,30
394,IDFCFIRSTB.NS,2023-01-02,60.950504302978516,5755,2023-02-01,56.315673828125,-26673.449382781982,-7.604252873469698,REBALANCE,30
395,ABCAPITAL.NS,2023-01-02,155.39999389648438,2257,2023-02-01,136.4499969482422,-42770.14311218262,-12.194335709475787,REBALANCE,30
396,PFC.NS,2023-01-02,104.42003631591797,3359,2023-02-01,95.10800170898438,-31279.12424468994,-8.91786187352058,REBALANCE,30
397,AXISBANK.NS,2023-01-02,939.1121215820312,373,2023-02-01,854.9849853515625,-31379.421813964844,-8.958156784170553,REBALANCE,30
391,BANKBARODA.NS,2022-09-01,121.86781311035156,2411,2023-01-27,143.60220336914062,52401.61491394043,17.834397536212883,STOP_LOSS,148
390,ADANIENT.NS,2022-11-01,3570.8017578125,95,2023-01-19,3458.805419921875,-10639.652099609375,-3.1364479320530747,STOP_LOSS,79
389,VBL.NS,2022-11-01,219.92076110839844,1552,2023-01-12,235.833740234375,24696.943603515625,7.235778489386499,STOP_LOSS,72
